timer,temp,vibX,vibY,vibZ,magnitude,rms,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:57:51,31.01,-9.689,-3.06,-1.844,10.327,5.962,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:57:57,31.07,-9.689,-3.648,-1.53,10.465,6.042,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:00,30.97,-9.611,-4.001,-1.334,10.495,6.059,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:06,30.91,-9.885,-4.001,-1.53,10.773,6.22,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:11,31.07,-9.767,-3.57,-1.648,10.529,6.079,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:17,31.11,-10.003,-3.962,-1.491,10.862,6.271,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:21,30.91,-10.081,-3.491,-1.608,10.789,6.229,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:25,31.05,-9.689,-3.53,-1.53,10.425,6.019,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:28,31.01,-9.571,-4.08,-1.53,10.516,6.072,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:32,31.13,-9.532,-3.53,-1.687,10.304,5.949,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:35,31.07,-9.728,-3.609,-1.648,10.506,6.066,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:40,31.11,-10.042,-3.687,-1.608,10.818,6.246,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:45,31.05,-9.218,-3.687,-1.569,10.052,5.803,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:49,31.05,-9.532,-3.727,-1.53,10.348,5.975,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:52,31.01,-9.65,-3.609,-1.53,10.415,6.013,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:58:56,31.07,-9.846,-3.962,-1.53,10.723,6.191,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:01,31.11,-9.767,-3.57,-1.451,10.5,6.062,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:09,31.11,-9.65,-3.452,-1.608,10.374,5.989,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:11,30.99,-9.65,-3.727,-1.491,10.451,6.034,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:17,31.07,-9.924,-4.119,-1.648,10.871,6.276,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:20,31.01,-9.571,-3.373,-1.451,10.252,5.919,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:25,31.05,-9.807,-4.354,-1.491,10.833,6.254,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:28,30.99,-9.924,-3.609,-1.569,10.676,6.164,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:32,31.01,-9.846,-3.334,-1.804,10.551,6.091,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:38,30.99,-9.611,-3.766,-1.53,10.435,6.024,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:41,29.57,-10.042,-3.648,-1.569,10.799,6.235,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:45,30.93,-9.964,-3.609,-1.648,10.724,6.192,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:51,29.77,-9.532,-3.805,-1.648,10.395,6.001,,,,,,,,,,,,,,,,,,,,,
3-3-2026 18:59:56,29.83,-9.571,-4.158,-1.412,10.531,6.08,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:00:00,30.11,-9.885,-3.648,-1.569,10.653,6.15,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:00:06,28.77,-9.924,-3.962,-1.648,10.812,6.242,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:00:12,29.51,-9.924,-3.648,-1.608,10.695,6.175,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:00:17,29.89,-9.493,-3.923,-1.687,10.409,6.01,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:00:23,29.91,-9.885,-3.766,-1.491,10.683,6.168,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:00:26,30.15,-9.964,-3.766,-1.687,10.784,6.226,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:00:30,28.91,-9.611,-3.57,-1.53,10.366,5.985,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:00:34,29.63,-9.414,-3.256,-1.726,10.11,5.837,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:00:38,30.03,-9.493,-3.217,-1.726,10.171,5.872,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:00:44,29.79,-9.611,-3.413,-1.648,10.331,5.964,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:00:50,29.97,-9.336,-3.452,-1.726,10.102,5.833,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:00:56,30.15,-9.65,-3.373,-1.608,10.348,5.975,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:01:00,29.65,-9.885,-3.805,-1.648,10.719,6.189,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:01:07,30.11,-9.924,-3.334,-1.687,10.604,6.122,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:01:10,31.25,-9.767,-3.217,-1.726,10.427,6.02,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:01:15,30.65,-9.689,-3.962,-1.53,10.579,6.108,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:01:19,30.93,-9.101,-4.315,-1.294,10.155,5.863,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:01:25,32.09,-9.767,-3.256,-1.726,10.439,6.027,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:01:30,32.77,-9.924,-2.864,-1.687,10.466,6.043,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:01:37,32.05,-9.336,-3.452,-1.608,10.083,5.821,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:01:41,32.25,-9.728,-3.923,-1.53,10.6,6.12,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:01:46,34.47,-9.767,-4.158,-1.412,10.709,6.183,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:01:55,34.37,-10.042,-3.295,-1.765,10.715,6.186,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:01:59,35.29,-9.571,-4.59,-1.451,10.714,6.185,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:02:04,35.21,-9.101,-4.59,-1.294,10.274,5.932,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:02:10,34.09,-9.65,-3.334,-1.451,10.312,5.954,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:02:15,32.39,-9.767,-3.373,-1.687,10.47,6.045,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:02:19,33.29,-9.532,-3.099,-1.608,10.151,5.861,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:02:25,35.05,-9.14,-3.295,-1.373,9.812,5.665,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:02:34,34.29,-9.924,-3.53,-1.569,10.65,6.149,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:02:37,32.17,-9.885,-4.001,-1.608,10.785,6.227,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:02:43,30.71,-9.728,-3.609,-1.491,10.483,6.052,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:02:52,34.07,-9.767,-3.648,-1.608,10.55,6.091,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:02:57,31.83,-9.728,-3.648,-1.608,10.513,6.07,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:03:03,31.95,-9.728,-3.648,-1.608,10.513,6.07,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:03:09,31.89,-9.767,-3.687,-1.648,10.569,6.102,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:03:15,31.89,-9.767,-3.687,-1.53,10.552,6.092,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:03:21,31.83,-9.767,-3.648,-1.608,10.55,6.091,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:03:27,31.81,-9.767,-3.727,-1.648,10.583,6.11,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:03:33,31.81,-9.767,-3.648,-1.569,10.544,6.088,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:03:38,31.91,-9.728,-3.648,-1.648,10.52,6.073,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:03:46,31.81,-9.728,-3.648,-1.648,10.52,6.073,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:03:50,31.81,-9.767,-3.648,-1.608,10.55,6.091,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:03:56,31.77,-9.689,-3.687,-1.648,10.497,6.06,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:04:01,31.77,-9.767,-3.648,-1.53,10.538,6.084,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:10:39,31.83,-10.081,-3.609,-1.608,10.828,6.251,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:10:42,31.85,-9.728,-3.805,-1.608,10.569,6.102,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:10:46,31.91,-9.689,-3.491,-1.648,10.43,6.022,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:10:50,31.89,-10.042,-3.256,-1.687,10.691,6.172,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:10:56,31.99,-9.728,-3.373,-1.648,10.427,6.02,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:01,31.95,-9.689,-3.805,-1.53,10.521,6.074,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:05,31.83,-9.728,-3.53,-1.608,10.473,6.047,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:09,31.85,-9.65,-3.334,-1.491,10.318,5.957,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:15,31.91,-9.728,-3.648,-1.53,10.502,6.063,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:19,31.83,-9.689,-3.217,-1.687,10.347,5.974,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:22,31.83,-9.611,-3.962,-1.491,10.501,6.063,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:28,31.83,-9.571,-2.667,-1.844,10.106,5.834,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:33,31.89,-9.454,-4.315,-1.373,10.482,6.052,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:37,31.85,-9.767,-3.138,-1.648,10.391,5.999,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:45,31.85,-10.16,-3.53,-1.726,10.893,6.289,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:47,31.89,-9.807,-2.981,-1.608,10.375,5.99,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:51,31.85,-9.454,-3.609,-1.491,10.228,5.905,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:11:57,31.89,-9.964,-3.413,-1.687,10.666,6.158,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:12:00,31.77,-9.846,-3.491,-1.608,10.57,6.102,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:12:06,31.81,-9.14,-3.883,-1.53,10.048,5.801,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:12:11,31.75,-9.375,-3.766,-1.451,10.207,5.893,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:12:15,31.77,-9.532,-3.766,-1.608,10.374,5.99,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:12:21,31.75,-9.728,-4.511,-1.373,10.811,6.242,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:12:26,31.47,-9.336,-3.648,-1.53,10.139,5.854,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:12:32,30.85,-9.767,-3.491,-1.648,10.503,6.064,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:12:37,31.63,-9.924,-3.295,-1.726,10.599,6.119,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:12:43,31.39,-9.964,-3.766,-1.53,10.761,6.213,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:12:50,31.05,-9.924,-3.805,-1.53,10.738,6.2,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:12:55,31.11,-10.199,-4.001,-1.608,11.073,6.393,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:13:02,30.97,-9.807,-3.687,-1.687,10.612,6.127,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:13:07,30.63,-9.611,-3.138,-1.648,10.243,5.914,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:13:13,30.53,-9.571,-3.57,-1.53,10.329,5.964,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:13:29,31.05,-9.571,-3.413,-1.648,10.294,5.943,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:13:32,30.91,-9.532,-3.805,-1.53,10.377,5.991,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:13:36,30.51,-9.454,-3.727,-1.608,10.288,5.94,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:13:42,31.01,-10.003,-3.452,-1.648,10.709,6.183,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:13:48,30.71,-10.317,-4.08,-1.569,11.204,6.469,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:21:27,31.99,-9.767,-3.687,-1.569,10.557,6.095,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:21:31,31.99,-9.767,-3.687,-1.608,10.563,6.099,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:21:36,32.09,-9.767,-3.727,-1.608,10.577,6.107,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:21:40,31.99,-9.728,-3.727,-1.53,10.529,6.079,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:21:46,31.99,-9.611,-3.727,-1.608,10.432,6.023,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:21:52,32.05,-9.924,-3.57,-1.608,10.669,6.16,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:21:56,32.11,-10.081,-3.295,-1.648,10.733,6.197,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:02,31.97,-9.689,-3.609,-1.451,10.441,6.028,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:07,32.17,-9.964,-3.57,-1.53,10.694,6.174,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:13,32.11,-9.767,-3.727,-1.53,10.566,6.1,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:19,32.05,-9.689,-3.923,-1.491,10.559,6.096,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:28,32.09,-9.767,-3.373,-1.687,10.47,6.045,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:30,32.13,-9.414,-4.197,-1.373,10.399,6.004,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:35,32.13,-10.12,-3.413,-1.922,10.852,6.265,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:38,32.13,-10.16,-2.275,-1.687,10.547,6.089,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:42,32.11,-9.611,-3.805,-1.53,10.449,6.033,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:46,32.05,-9.885,-3.57,-1.765,10.657,6.153,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:50,32.13,-9.65,-3.766,-1.608,10.483,6.052,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:54,32.05,-9.375,-3.766,-1.53,10.218,5.9,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:22:59,32.05,-9.375,-3.609,-1.451,10.15,5.86,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:23:03,32.11,-9.924,-3.491,-1.569,10.637,6.141,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:23:08,31.63,-9.689,-4.276,-1.412,10.684,6.169,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:23:15,30.59,-9.611,-3.844,-1.412,10.447,6.031,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:23:21,30.67,-9.728,-3.491,-1.648,10.466,6.043,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:24:14,32.41,-10.199,-3.844,-1.844,11.054,6.382,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:24:18,32.47,-9.454,-3.766,-1.569,10.296,5.945,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:24:22,32.41,-9.728,-2.903,-1.765,10.304,5.949,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:24:26,32.31,-10.12,-3.766,-1.569,10.912,6.3,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:24:31,32.31,-9.571,-3.57,-1.53,10.329,5.964,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:24:37,32.13,-9.728,-3.609,-1.608,10.5,6.062,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:24:43,32.13,-9.728,-3.687,-1.569,10.521,6.074,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:24:48,31.99,-9.767,-3.687,-1.608,10.563,6.099,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:24:56,31.91,-9.767,-3.687,-1.608,10.563,6.099,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:02,31.97,-9.767,-3.648,-1.569,10.544,6.088,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:08,31.99,-9.689,-3.609,-1.687,10.476,6.048,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:11,31.97,-9.728,-3.648,-1.569,10.508,6.067,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:15,31.97,-9.767,-3.727,-1.648,10.583,6.11,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:20,32.03,-9.728,-3.648,-1.491,10.496,6.06,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:25,31.95,-9.689,-3.727,-1.53,10.493,6.058,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:29,31.91,-9.767,-3.648,-1.648,10.556,6.094,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:33,31.97,-9.65,-3.609,-1.569,10.421,6.017,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:39,31.95,-9.728,-3.687,-1.569,10.521,6.074,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:43,31.39,-9.767,-3.687,-1.648,10.569,6.102,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:49,34.29,-9.728,-3.648,-1.569,10.508,6.067,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:55,30.31,-9.767,-3.648,-1.648,10.556,6.094,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:25:58,32.21,-9.689,-3.648,-1.687,10.49,6.056,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:26:30,31.55,-9.728,-3.687,-1.569,10.521,6.074,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:26:36,31.63,-9.728,-3.727,-1.491,10.524,6.076,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:26:48,31.49,-9.728,-3.609,-1.569,10.494,6.059,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:26:52,31.61,-9.807,-3.648,-1.648,10.592,6.115,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:26:58,31.35,-9.767,-3.687,-1.648,10.569,6.102,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:27:03,31.69,-9.767,-3.766,-1.648,10.597,6.118,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:27:08,30.73,-9.885,-3.648,-1.687,10.671,6.161,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:27:19,31.61,-9.924,-4.001,-1.53,10.809,6.241,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:27:23,30.87,-10.003,-3.099,-1.648,10.601,6.12,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:27:27,30.19,-9.728,-3.805,-1.569,10.563,6.099,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:27:33,30.79,-8.865,-4.04,-1.53,9.862,5.694,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:27:37,37.09,-10.003,-3.256,-1.687,10.654,6.151,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:27:44,39.23,-9.375,-2.746,-1.648,9.907,5.72,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:27:49,42.21,-9.807,-3.256,-1.569,10.451,6.034,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:27:53,39.23,-9.532,-3.805,-1.765,10.414,6.013,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:27:59,39.57,-9.964,-3.727,-1.569,10.753,6.208,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:28:03,36.89,-9.061,-3.883,-1.491,9.971,5.756,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:28:10,43.57,-10.081,-2.864,-1.804,10.634,6.14,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:28:16,43.71,-9.218,-3.727,-1.608,10.072,5.815,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:28:22,37.77,-10.042,-4.197,-1.53,10.991,6.346,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:28:27,39.81,-9.728,-3.727,-1.53,10.529,6.079,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:28:31,38.71,-9.532,-3.805,-1.334,10.35,5.975,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:28:35,31.43,-9.571,-3.687,-1.53,10.37,5.987,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:28:41,31.75,-9.767,-3.687,-1.608,10.563,6.099,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:28:44,31.75,-9.728,-3.687,-1.648,10.533,6.081,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:28:50,31.71,-9.728,-3.727,-1.608,10.541,6.086,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:28:53,31.77,-9.728,-3.687,-1.648,10.533,6.081,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:28:57,31.63,-9.728,-3.648,-1.608,10.513,6.07,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:29:02,31.75,-9.767,-3.648,-1.608,10.55,6.091,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:29:08,31.75,-9.767,-3.687,-1.569,10.557,6.095,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:29:12,31.69,-9.767,-3.609,-1.608,10.536,6.083,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:29:17,31.77,-9.767,-3.648,-1.569,10.544,6.088,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:29:26,31.77,-9.767,-3.727,-1.569,10.571,6.103,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:29:27,31.75,-9.689,-3.687,-1.608,10.491,6.057,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:29:33,31.75,-9.728,-3.648,-1.648,10.52,6.073,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:29:37,31.83,-9.728,-3.687,-1.648,10.533,6.081,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:29:40,31.71,-9.767,-3.687,-1.608,10.563,6.099,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:29:44,31.77,-9.728,-3.687,-1.53,10.515,6.071,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:29:47,31.13,-9.728,-3.727,-1.608,10.541,6.086,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:29:51,30.79,-9.689,-3.648,-1.608,10.477,6.049,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:30:38,-268.05,1.961,2.04,-1.608,3.255,1.879,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:30:43,1036.75,1.961,2.04,-1.648,3.274,1.89,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:30:49,1036.73,1.961,2.04,10.003,10.395,6.002,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:30:55,-268.05,1.961,2.04,-1.726,3.315,1.914,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:30:58,1036.69,1.961,2.04,-1.491,3.198,1.847,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:02,1036.81,1.961,2.04,-1.608,3.255,1.879,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:07,1036.75,1.961,2.04,-1.608,3.255,1.879,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:13,1036.75,1.961,2.04,-1.569,3.236,1.868,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:17,1036.77,1.961,2.04,-1.608,3.255,1.879,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:22,1036.75,1.961,2.04,-1.608,3.255,1.879,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:28,31.05,-9.846,-3.883,-1.569,10.7,6.177,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:33,31.07,-9.728,-3.648,-1.687,10.526,6.077,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:41,31.13,-9.767,-3.687,-1.608,10.563,6.099,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:43,31.05,-9.689,-3.687,-1.648,10.497,6.06,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:47,31.01,-9.728,-3.687,-1.569,10.521,6.074,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:51,31.13,-9.689,-3.687,-1.648,10.497,6.06,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:54,31.07,-9.728,-3.687,-1.608,10.527,6.078,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:31:58,31.11,-9.689,-3.687,-1.608,10.491,6.057,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:32:02,31.07,-9.767,-3.648,-1.608,10.55,6.091,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:32:08,31.11,-9.767,-3.687,-1.648,10.569,6.102,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:32:14,31.11,-9.767,-3.609,-1.569,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:32:20,31.11,-9.767,-3.687,-1.687,10.576,6.106,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:32:26,31.19,-9.728,-3.727,-1.608,10.541,6.086,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:32:30,30.97,-9.728,-3.687,-1.687,10.539,6.085,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:32:35,30.99,-9.728,-3.609,-1.569,10.494,6.059,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:32:39,31.01,-9.689,-3.687,-1.648,10.497,6.06,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:32:43,30.91,-9.728,-3.648,-1.569,10.508,6.067,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:32:49,31.05,-9.767,-3.648,-1.608,10.55,6.091,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:32:57,31.05,-9.767,-3.687,-1.608,10.563,6.099,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:32:59,31.01,-9.728,-3.727,-1.569,10.535,6.082,,,,,,,,,,,,,,,,,,,,,
3-3-2026 19:33:06,31.01,-9.767,-3.687,-1.648,10.569,6.102,,,,,,,,,,,,,,,,,,,,,
