timer,temp,vibX,vibY,vibZ,magnitude,rms,,,,,,,,,,,,,,,,,,,,,
18:08:09,32.13,-9.14,-3.77,-1.57,10.01,5.78,,,,,,,,,,,,,,,,,,,,,
18:08:13,32.11,-10.00,-3.88,-1.57,10.84,6.26,,,,,,,,,,,,,,,,,,,,,
18:12:47,31.95,-9.77,-3.69,-1.69,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
18:12:52,32.05,-9.77,-3.65,-1.61,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
18:12:58,31.97,-9.77,-3.65,-1.69,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
18:13:03,32.03,-9.77,-3.65,-1.73,10.57,6.10,,,,,,,,,,,,,,,,,,,,,
18:13:08,32.03,-9.73,-3.81,-1.61,10.57,6.10,,,,,,,,,,,,,,,,,,,,,
18:13:14,32.03,-9.65,-3.73,-1.65,10.48,6.05,,,,,,,,,,,,,,,,,,,,,
18:13:20,32.03,-9.81,-4.04,-1.61,10.73,6.19,,,,,,,,,,,,,,,,,,,,,
18:13:25,32.05,-9.61,-3.69,-1.73,10.44,6.03,,,,,,,,,,,,,,,,,,,,,
18:13:30,32.11,-9.45,-3.53,-1.61,10.22,5.90,,,,,,,,,,,,,,,,,,,,,
18:13:35,32.03,-9.77,-3.81,-1.53,10.59,6.12,,,,,,,,,,,,,,,,,,,,,
18:13:42,32.11,-9.65,-3.96,-1.45,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:13:47,32.13,-9.49,-3.57,-1.57,10.26,5.93,,,,,,,,,,,,,,,,,,,,,
18:13:53,32.13,-9.81,-3.18,-1.84,10.47,6.05,,,,,,,,,,,,,,,,,,,,,
18:13:59,32.17,-9.85,-2.86,-1.84,10.42,6.02,,,,,,,,,,,,,,,,,,,,,
18:14:05,32.13,-10.04,-3.84,-1.65,10.88,6.28,,,,,,,,,,,,,,,,,,,,,
18:14:11,32.13,-9.57,-3.92,-1.53,10.46,6.04,,,,,,,,,,,,,,,,,,,,,
18:14:16,32.09,-9.85,-3.81,-1.61,10.68,6.17,,,,,,,,,,,,,,,,,,,,,
18:14:21,32.13,-9.65,-3.53,-1.77,10.43,6.02,,,,,,,,,,,,,,,,,,,,,
18:14:27,32.13,-9.73,-3.14,-1.65,10.35,5.98,,,,,,,,,,,,,,,,,,,,,
18:14:31,32.09,-9.89,-3.65,-1.61,10.66,6.15,,,,,,,,,,,,,,,,,,,,,
18:14:36,32.17,-10.08,-3.73,-1.65,10.87,6.28,,,,,,,,,,,,,,,,,,,,,
18:14:42,32.13,-9.53,-3.69,-1.53,10.33,5.97,,,,,,,,,,,,,,,,,,,,,
18:14:47,32.17,-9.81,-3.14,-1.69,10.43,6.02,,,,,,,,,,,,,,,,,,,,,
18:14:51,32.17,-10.04,-3.96,-1.61,10.91,6.30,,,,,,,,,,,,,,,,,,,,,
18:14:56,32.13,-9.69,-3.81,-1.65,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
18:15:00,32.19,-9.81,-3.84,-1.65,10.66,6.16,,,,,,,,,,,,,,,,,,,,,
18:15:04,32.03,-9.89,-4.16,-1.57,10.84,6.26,,,,,,,,,,,,,,,,,,,,,
18:15:12,32.13,-10.20,-3.69,-1.80,10.99,6.35,,,,,,,,,,,,,,,,,,,,,
18:15:18,32.17,-9.69,-3.96,-1.57,10.59,6.11,,,,,,,,,,,,,,,,,,,,,
18:17:07,32.09,-9.77,-3.69,-1.61,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
18:17:11,32.17,-9.77,-3.69,-1.69,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
18:17:15,32.09,-9.77,-3.73,-1.69,10.59,6.11,,,,,,,,,,,,,,,,,,,,,
18:17:18,32.11,-9.77,-3.65,-1.65,10.56,6.09,,,,,,,,,,,,,,,,,,,,,
18:17:24,32.13,-9.77,-3.69,-1.61,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
18:17:30,32.17,-9.69,-3.57,-1.69,10.46,6.04,,,,,,,,,,,,,,,,,,,,,
18:17:35,32.11,-9.69,-3.81,-1.65,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
18:17:38,32.11,-9.77,-2.98,-1.80,10.37,5.99,,,,,,,,,,,,,,,,,,,,,
18:17:42,32.11,-9.57,-2.94,-1.73,10.16,5.87,,,,,,,,,,,,,,,,,,,,,
18:17:48,32.17,-9.89,-3.45,-1.69,10.61,6.12,,,,,,,,,,,,,,,,,,,,,
18:17:56,32.17,-9.57,-4.20,-1.37,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
18:18:01,32.19,-9.61,-3.81,-1.45,10.44,6.03,,,,,,,,,,,,,,,,,,,,,
18:18:04,32.25,-9.73,-3.81,-1.69,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
18:18:10,32.13,-9.96,-3.37,-1.84,10.68,6.17,,,,,,,,,,,,,,,,,,,,,
18:18:16,31.67,-9.89,-4.00,-1.49,10.77,6.22,,,,,,,,,,,,,,,,,,,,,
18:18:25,38.37,-9.65,-3.18,-1.65,10.29,5.94,,,,,,,,,,,,,,,,,,,,,
18:20:22,32.45,-9.81,-3.65,-1.65,10.59,6.12,,,,,,,,,,,,,,,,,,,,,
18:20:27,32.45,-9.69,-3.65,-1.65,10.48,6.05,,,,,,,,,,,,,,,,,,,,,
18:20:31,32.47,-9.73,-3.81,-1.69,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
18:20:35,32.45,-10.20,-3.22,-1.80,10.85,6.26,,,,,,,,,,,,,,,,,,,,,
18:20:38,32.47,-9.53,-3.69,-1.49,10.33,5.96,,,,,,,,,,,,,,,,,,,,,
18:20:44,32.41,-9.89,-3.77,-1.65,10.71,6.18,,,,,,,,,,,,,,,,,,,,,
18:20:53,32.45,-9.61,-3.69,-1.65,10.43,6.02,,,,,,,,,,,,,,,,,,,,,
18:20:56,32.41,-9.89,-3.73,-1.69,10.70,6.18,,,,,,,,,,,,,,,,,,,,,
18:21:00,32.41,-9.57,-3.53,-1.73,10.35,5.97,,,,,,,,,,,,,,,,,,,,,
18:21:06,32.41,-9.61,-3.61,-1.65,10.40,6.00,,,,,,,,,,,,,,,,,,,,,
18:21:12,32.53,-9.73,-3.61,-1.73,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
18:21:17,32.39,-9.85,-3.84,-1.77,10.72,6.19,,,,,,,,,,,,,,,,,,,,,
18:21:23,32.47,-9.92,-3.18,-1.84,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
18:21:29,32.45,-9.41,-4.16,-1.45,10.39,6.00,,,,,,,,,,,,,,,,,,,,,
18:21:34,32.41,-9.77,-3.53,-1.77,10.54,6.08,,,,,,,,,,,,,,,,,,,,,
18:21:40,32.45,-9.85,-4.08,-1.53,10.77,6.22,,,,,,,,,,,,,,,,,,,,,
18:21:47,32.35,-9.49,-3.22,-1.73,10.17,5.87,,,,,,,,,,,,,,,,,,,,,
18:21:50,32.69,-9.96,-3.49,-1.57,10.67,6.16,,,,,,,,,,,,,,,,,,,,,
18:21:53,32.41,-9.81,-3.33,-1.73,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
18:21:57,31.77,-9.45,-3.65,-1.53,10.25,5.92,,,,,,,,,,,,,,,,,,,,,
18:22:03,33.17,-9.57,-3.57,-1.57,10.34,5.97,,,,,,,,,,,,,,,,,,,,,
18:22:08,33.63,-9.73,-4.00,-1.49,10.62,6.13,,,,,,,,,,,,,,,,,,,,,
18:22:14,34.61,-9.38,-4.51,-1.41,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
18:22:19,36.63,-9.89,-3.49,-1.65,10.61,6.13,,,,,,,,,,,,,,,,,,,,,
18:22:22,39.13,-9.81,-3.37,-1.80,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:22:28,39.03,-9.57,-4.00,-1.49,10.48,6.05,,,,,,,,,,,,,,,,,,,,,
18:22:35,40.79,-9.18,-3.37,-1.69,9.92,5.73,,,,,,,,,,,,,,,,,,,,,
18:22:40,38.63,-9.96,-3.77,-1.61,10.77,6.22,,,,,,,,,,,,,,,,,,,,,
18:22:46,38.95,-9.61,-3.88,-1.57,10.48,6.05,,,,,,,,,,,,,,,,,,,,,
18:22:51,32.63,-9.65,-3.69,-1.69,10.47,6.04,,,,,,,,,,,,,,,,,,,,,
18:22:57,32.53,-9.77,-3.65,-1.65,10.56,6.09,,,,,,,,,,,,,,,,,,,,,
18:23:03,32.41,-9.69,-3.73,-1.61,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
18:23:09,32.45,-9.73,-3.69,-1.61,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:23:14,32.41,-9.73,-3.69,-1.61,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:23:20,32.35,-9.77,-3.65,-1.61,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
18:23:26,32.35,-9.73,-3.65,-1.57,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
18:23:31,32.33,-9.61,-3.69,-1.61,10.42,6.02,,,,,,,,,,,,,,,,,,,,,
18:23:39,32.35,-9.81,-3.77,-1.53,10.62,6.13,,,,,,,,,,,,,,,,,,,,,
18:23:43,32.31,-9.77,-3.41,-1.77,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
18:23:49,32.33,-10.20,-3.65,-1.41,10.92,6.31,,,,,,,,,,,,,,,,,,,,,
18:23:54,32.35,-9.69,-3.65,-1.53,10.47,6.04,,,,,,,,,,,,,,,,,,,,,
18:23:58,32.27,-9.45,-3.45,-1.69,10.20,5.89,,,,,,,,,,,,,,,,,,,,,
18:24:04,32.31,-9.49,-3.45,-1.65,10.23,5.91,,,,,,,,,,,,,,,,,,,,,
18:24:09,32.33,-10.32,-3.41,-1.69,11.00,6.35,,,,,,,,,,,,,,,,,,,,,
18:24:14,32.35,-9.85,-3.92,-1.61,10.72,6.19,,,,,,,,,,,,,,,,,,,,,
18:24:20,32.31,-9.92,-3.61,-1.73,10.70,6.18,,,,,,,,,,,,,,,,,,,,,
18:24:26,32.31,-9.77,-3.88,-1.61,10.63,6.14,,,,,,,,,,,,,,,,,,,,,
18:24:32,32.27,-9.77,-3.61,-1.65,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
18:24:37,32.67,-9.41,-3.18,-1.77,10.09,5.83,,,,,,,,,,,,,,,,,,,,,
18:24:43,31.91,-9.49,-4.08,-1.57,10.45,6.03,,,,,,,,,,,,,,,,,,,,,
18:24:46,31.69,-9.65,-3.73,-1.61,10.47,6.04,,,,,,,,,,,,,,,,,,,,,
18:24:53,32.13,-9.38,-3.61,-1.53,10.16,5.87,,,,,,,,,,,,,,,,,,,,,
18:24:58,31.95,-9.22,-2.94,-1.77,9.84,5.68,,,,,,,,,,,,,,,,,,,,,
18:25:02,31.83,-9.69,-4.16,-1.45,10.64,6.15,,,,,,,,,,,,,,,,,,,,,
18:25:07,33.71,-9.53,-3.88,-1.33,10.38,5.99,,,,,,,,,,,,,,,,,,,,,
18:25:13,35.01,-9.10,-4.08,-1.41,10.07,5.82,,,,,,,,,,,,,,,,,,,,,
18:25:19,34.97,-9.34,-3.18,-1.57,9.99,5.77,,,,,,,,,,,,,,,,,,,,,
18:25:25,36.09,-9.53,-3.30,-1.69,10.23,5.90,,,,,,,,,,,,,,,,,,,,,
18:25:35,40.01,-9.57,-4.00,-1.45,10.48,6.05,,,,,,,,,,,,,,,,,,,,,
18:25:34,35.91,-9.65,-3.65,-1.69,10.45,6.04,,,,,,,,,,,,,,,,,,,,,
18:25:39,37.33,-9.65,-4.00,-1.49,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
18:25:45,38.61,-9.49,-4.32,-1.57,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
18:25:50,32.17,-8.94,-3.96,-1.41,9.88,5.71,,,,,,,,,,,,,,,,,,,,,
18:25:56,32.05,-9.85,-3.45,-1.73,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
18:26:02,32.09,-9.73,-3.65,-1.65,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
18:26:08,32.03,-9.69,-3.69,-1.61,10.49,6.06,,,,,,,,,,,,,,,,,,,,,
18:26:11,31.95,-9.77,-3.65,-1.69,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
18:26:14,32.05,-9.77,-3.65,-1.57,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
18:26:18,31.95,-9.73,-3.69,-1.57,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
18:26:24,31.91,-9.77,-3.69,-1.69,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
18:26:59,31.97,-9.61,-3.81,-1.57,10.46,6.04,,,,,,,,,,,,,,,,,,,,,
18:27:03,31.85,-9.81,-4.08,-1.49,10.73,6.19,,,,,,,,,,,,,,,,,,,,,
18:27:09,31.95,-9.61,-4.00,-1.57,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:27:15,31.89,-9.41,-3.37,-1.65,10.14,5.85,,,,,,,,,,,,,,,,,,,,,
18:27:20,31.83,-9.69,-3.49,-1.73,10.44,6.03,,,,,,,,,,,,,,,,,,,,,
18:27:24,31.97,-10.08,-3.84,-1.61,10.91,6.30,,,,,,,,,,,,,,,,,,,,,
18:27:30,31.83,-9.89,-4.51,-1.69,11.00,6.35,,,,,,,,,,,,,,,,,,,,,
18:27:36,31.81,-9.45,-3.84,-1.53,10.32,5.96,,,,,,,,,,,,,,,,,,,,,
18:27:43,30.99,-9.53,-4.00,-1.65,10.47,6.04,,,,,,,,,,,,,,,,,,,,,
18:29:39,32.49,-9.77,-3.77,-1.61,10.59,6.12,,,,,,,,,,,,,,,,,,,,,
18:29:43,32.53,-9.69,-3.92,-1.41,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
18:29:51,32.53,-10.24,-3.45,-1.53,10.91,6.30,,,,,,,,,,,,,,,,,,,,,
18:29:57,32.55,-9.53,-3.81,-1.57,10.38,5.99,,,,,,,,,,,,,,,,,,,,,
18:30:07,32.59,-9.49,-3.57,-1.57,10.26,5.93,,,,,,,,,,,,,,,,,,,,,
18:30:12,32.53,-9.77,-3.77,-1.57,10.59,6.11,,,,,,,,,,,,,,,,,,,,,
18:30:16,32.55,-9.77,-3.65,-1.61,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
18:30:22,32.49,-9.77,-3.65,-1.57,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
18:30:28,32.45,-9.73,-3.69,-1.73,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
18:30:33,32.47,-9.69,-3.65,-1.69,10.49,6.06,,,,,,,,,,,,,,,,,,,,,
18:30:37,32.45,-9.77,-3.73,-1.65,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
18:30:41,32.41,-9.77,-3.73,-1.69,10.59,6.11,,,,,,,,,,,,,,,,,,,,,
18:30:45,32.41,-9.73,-3.69,-1.65,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:30:50,32.45,-9.73,-3.69,-1.57,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
18:30:54,32.41,-9.73,-3.65,-1.65,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
18:30:59,32.41,-9.69,-3.69,-1.65,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
18:31:03,32.41,-9.77,-3.53,-1.73,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:31:06,32.41,-9.89,-3.61,-1.53,10.63,6.14,,,,,,,,,,,,,,,,,,,,,
18:31:12,32.39,-9.81,-3.69,-1.65,10.61,6.12,,,,,,,,,,,,,,,,,,,,,
18:31:16,32.45,-9.65,-3.45,-1.65,10.38,5.99,,,,,,,,,,,,,,,,,,,,,
18:31:21,32.49,-9.77,-3.92,-1.57,10.64,6.14,,,,,,,,,,,,,,,,,,,,,
18:31:25,32.47,-9.57,-3.81,-1.69,10.44,6.03,,,,,,,,,,,,,,,,,,,,,
18:31:30,32.53,-9.73,-3.69,-1.65,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:31:34,32.47,-9.61,-3.77,-1.53,10.44,6.02,,,,,,,,,,,,,,,,,,,,,
18:31:40,32.45,-9.69,-3.33,-1.77,10.40,6.00,,,,,,,,,,,,,,,,,,,,,
18:31:45,32.35,-9.53,-3.84,-1.65,10.41,6.01,,,,,,,,,,,,,,,,,,,,,
18:32:10,33.85,-9.81,-4.51,-1.61,10.91,6.30,,,,,,,,,,,,,,,,,,,,,
18:32:27,38.01,-9.53,-3.81,-1.49,10.37,5.99,,,,,,,,,,,,,,,,,,,,,
18:32:31,43.07,-9.85,-3.49,-1.84,10.61,6.13,,,,,,,,,,,,,,,,,,,,,
18:32:37,39.63,-9.61,-3.88,-1.53,10.48,6.05,,,,,,,,,,,,,,,,,,,,,
18:32:42,32.27,-9.77,-3.49,-1.73,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
18:32:48,32.19,-10.20,-3.30,-1.88,10.88,6.28,,,,,,,,,,,,,,,,,,,,,
18:32:55,32.13,-9.96,-2.71,-1.88,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
18:32:58,32.03,-9.69,-3.65,-1.61,10.48,6.05,,,,,,,,,,,,,,,,,,,,,
18:33:07,32.11,-9.69,-3.65,-1.73,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
18:33:09,31.99,-9.77,-3.69,-1.61,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
18:33:15,32.09,-9.69,-3.65,-1.65,10.48,6.05,,,,,,,,,,,,,,,,,,,,,
18:33:21,32.05,-9.69,-3.65,-1.73,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
18:33:27,32.03,-9.85,-3.65,-1.61,10.62,6.13,,,,,,,,,,,,,,,,,,,,,
18:33:32,31.97,-9.18,-3.96,-1.57,10.12,5.84,,,,,,,,,,,,,,,,,,,,,
18:33:41,31.95,-9.69,-3.37,-1.73,10.40,6.01,,,,,,,,,,,,,,,,,,,,,
18:33:45,31.97,-9.53,-3.88,-1.53,10.41,6.01,,,,,,,,,,,,,,,,,,,,,
18:33:50,32.03,-9.77,-3.53,-1.69,10.52,6.08,,,,,,,,,,,,,,,,,,,,,
18:33:54,31.89,-9.69,-3.92,-1.53,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
18:34:00,32.03,-9.89,-3.81,-1.65,10.72,6.19,,,,,,,,,,,,,,,,,,,,,
18:34:07,31.95,-9.77,-3.61,-1.57,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:34:12,32.03,-9.53,-4.04,-1.45,10.45,6.04,,,,,,,,,,,,,,,,,,,,,
18:34:17,31.99,-9.77,-3.45,-1.65,10.49,6.06,,,,,,,,,,,,,,,,,,,,,
18:34:27,31.89,-9.69,-3.77,-1.61,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
18:36:17,32.47,-9.73,-3.65,-1.69,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:36:22,32.49,-9.69,-3.73,-1.65,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
18:36:26,32.55,-9.73,-3.65,-1.65,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
18:37:33,32.47,-9.81,-3.81,-1.65,10.65,6.15,,,,,,,,,,,,,,,,,,,,,
18:37:38,31.19,-9.57,-3.92,-1.57,10.46,6.04,,,,,,,,,,,,,,,,,,,,,
18:37:49,31.49,-9.73,-3.77,-1.65,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
18:37:55,31.75,-9.69,-3.61,-1.57,10.46,6.04,,,,,,,,,,,,,,,,,,,,,
18:38:00,31.99,-9.61,-3.84,-1.65,10.48,6.05,,,,,,,,,,,,,,,,,,,,,
18:38:04,31.91,-9.81,-3.77,-1.69,10.64,6.14,,,,,,,,,,,,,,,,,,,,,
18:38:09,31.71,-9.96,-3.41,-1.73,10.67,6.16,,,,,,,,,,,,,,,,,,,,,
18:39:05,32.47,-9.69,-3.69,-1.53,10.48,6.05,,,,,,,,,,,,,,,,,,,,,
18:39:09,32.49,-9.73,-3.69,-1.69,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
18:39:49,32.39,-9.73,-3.69,-1.65,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:39:52,32.39,-9.73,-3.69,-1.65,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:39:58,32.35,-9.73,-3.69,-1.57,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
18:40:03,32.41,-9.73,-3.73,-1.61,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
18:40:07,32.41,-9.77,-3.65,-1.65,10.56,6.09,,,,,,,,,,,,,,,,,,,,,
18:40:11,32.35,-9.73,-3.73,-1.61,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
18:40:23,32.41,-9.73,-3.69,-1.65,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:43:56,32.05,-9.69,-3.69,-1.57,10.49,6.05,,,,,,,,,,,,,,,,,,,,,
18:44:29,32.11,-9.77,-3.73,-1.73,10.60,6.12,,,,,,,,,,,,,,,,,,,,,
18:44:35,32.11,-9.61,-3.69,-1.61,10.42,6.02,,,,,,,,,,,,,,,,,,,,,
18:44:41,31.99,-9.73,-3.69,-1.69,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
18:46:44,31.61,-9.53,-3.84,-1.53,10.39,6.00,,,,,,,,,,,,,,,,,,,,,
18:46:50,31.35,-10.08,-3.84,-1.53,10.90,6.29,,,,,,,,,,,,,,,,,,,,,
18:46:53,31.39,-9.73,-4.00,-1.49,10.62,6.13,,,,,,,,,,,,,,,,,,,,,
18:46:59,31.49,-9.53,-4.00,-1.45,10.44,6.03,,,,,,,,,,,,,,,,,,,,,
18:47:11,32.45,-9.57,-3.02,-1.73,10.18,5.88,,,,,,,,,,,,,,,,,,,,,
18:47:17,32.59,-9.77,-3.10,-1.57,10.37,5.99,,,,,,,,,,,,,,,,,,,,,
18:47:22,34.15,-9.14,-3.69,-1.53,9.97,5.76,,,,,,,,,,,,,,,,,,,,,
18:47:28,36.07,-9.61,-4.39,-1.37,10.66,6.15,,,,,,,,,,,,,,,,,,,,,
18:47:34,36.41,-10.04,-4.28,-1.14,10.97,6.34,,,,,,,,,,,,,,,,,,,,,
18:50:37,31.55,-9.69,-3.69,-1.61,10.49,6.06,,,,,,,,,,,,,,,,,,,,,
18:54:23,32.03,-9.69,-3.65,-1.45,10.45,6.04,,, ,,,,,,,,,,,,,,,,,,
18:54:28,32.09,-9.73,-3.69,-1.61,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:54:32,32.05,-9.77,-3.73,-1.61,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
18:54:38,31.97,-9.77,-3.69,-1.69,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
18:54:43,31.99,-9.61,-4.04,-1.49,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:54:48,32.05,-9.69,-3.41,-1.65,10.40,6.01,,,,,,,,,,,,,,,,,,,,,
18:54:54,32.13,-9.65,-3.61,-1.73,10.45,6.03,,,,,,,,,,,,,,,,,,,,,
18:54:57,32.13,-9.69,-3.92,-1.49,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
18:55:03,32.13,-9.45,-3.92,-1.57,10.36,5.98,,,,,,,,,,,,,,,,,,,,,
18:55:06,32.09,-9.45,-3.69,-1.65,10.28,5.94,,,,,,,,,,,,,,,,,,,,,
18:55:12,32.05,-9.61,-3.65,-1.61,10.41,6.01,,,,,,,,,,,,,,,,,,,,,
18:55:18,32.11,-9.61,-4.16,-1.37,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
18:55:22,32.13,-10.04,-3.49,-1.65,10.76,6.21,,,,,,,,,,,,,,,,,,,,,
18:55:27,32.17,-9.69,-3.81,-1.45,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
18:55:31,30.67,-9.53,-3.73,-1.49,10.34,5.97,,,,,,,,,,,,,,,,,,,,,
18:55:49,31.69,-9.22,-3.45,-1.65,9.98,5.76,,,,,,,,,,,,,,,,,,,,,
18:55:53,31.35,-9.45,-3.69,-1.57,10.27,5.93,,,,,,,,,,,,,,,,,,,,,
18:55:57,31.47,-9.96,-3.49,-1.45,10.66,6.15,,,,,,,,,,,,,,,,,,,,,
18:56:01,31.39,-9.73,-4.00,-1.53,10.63,6.14,,,,,,,,,,,,,,,,,,,,,
18:56:06,31.25,-9.53,-3.73,-1.57,10.35,5.98,,,,,,,,,,,,,,,,,,,,,
18:56:09,31.49,-9.85,-3.45,-1.65,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
18:56:14,32.71,-9.85,-3.30,-1.57,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
18:56:22,33.49,-9.73,-3.49,-1.57,10.45,6.04,,,,,,,,,,,,,,,,,,,,,
18:56:25,35.63,-10.20,-3.37,-1.61,10.86,6.27,,,,,,,,,,,,,,,,,,,,,
18:56:31,34.33,-9.45,-3.92,-1.61,10.36,5.98,,,,,,,,,,,,,,,,,,,,,
18:56:35,39.45,-10.47,-3.92,-1.65,11.31,6.53,,,,,,,,,,,,,,,,,,,,,
18:56:39,37.49,-9.41,-3.88,-1.57,10.30,5.95,,,,,,,,,,,,,,,,,,,,,
18:56:43,40.11,-9.85,-4.28,-1.57,10.85,6.26,,,,,,,,,,,,,,,,,,,,,
18:56:47,37.45,-9.61,-3.65,-1.65,10.41,6.01,,,,,,,,,,,,,,,,,,,,,
18:56:51,39.05,-9.92,-3.69,-1.65,10.72,6.19,,,,,,,,,,,,,,,,,,,,,
18:56:56,36.81,-9.45,-3.26,-1.65,10.13,5.85,,,,,,,,,,,,,,,,,,,,,
18:57:00,37.13,-9.57,-4.04,-1.49,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
18:57:04,31.29,-9.73,-3.88,-1.65,10.60,6.12,,,,,,,,,,,,,,,,,,,,,
18:57:07,31.63,-9.73,-3.73,-1.69,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
18:57:13,31.77,-9.73,-3.73,-1.61,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
18:57:20,31.07,-9.69,-3.73,-1.61,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
18:57:24,31.19,-9.77,-3.65,-1.61,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
18:57:33,31.01,-9.73,-3.69,-1.61,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:57:37,31.05,-9.69,-3.73,-1.69,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
18:57:42,30.91,-9.65,-3.65,-1.53,10.43,6.02,,,,,,,,,,,,,,,,,,,,,
18:57:47,30.99,-9.30,-4.16,-1.37,10.28,5.93,,,,,,,,,,,,,,,,,,,,,
18:57:51,31.01,-9.69,-3.06,-1.84,10.33,5.96,,,,,,,,,,,,,,,,,,,,,
18:57:57,31.07,-9.69,-3.65,-1.53,10.47,6.04,,,,,,,,,,,,,,,,,,,,,
18:58:00,30.97,-9.61,-4.00,-1.33,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
18:58:06,30.91,-9.89,-4.00,-1.53,10.77,6.22,,,,,,,,,,,,,,,,,,,,,
18:58:11,31.07,-9.77,-3.57,-1.65,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
18:58:17,31.11,-10.00,-3.96,-1.49,10.86,6.27,,,,,,,,,,,,,,,,,,,,,
18:58:21,30.91,-10.08,-3.49,-1.61,10.79,6.23,,,,,,,,,,,,,,,,,,,,,
18:58:25,31.05,-9.69,-3.53,-1.53,10.43,6.02,,,,,,,,,,,,,,,,,,,,,
18:58:28,31.01,-9.57,-4.08,-1.53,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
